airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,homeaway_property_id,longitude,m_homeaway_property_id,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
40320119,8.3,139,1,Elegantly-styled unit in the heart of CityLine DFW,1,4,https://a0.muscache.com/im/pictures/087f33de-0ceb-4a55-b9d2-a71a1eb79010.jpg?aki_policy=x_large,6,,-96.69967,,32.99874,97.8493,Apartment,Entire home/apt,https://www.airbnb.com/rooms/40320119,1,Plano
21597248,9.7,241,3,Driem house- Award Winning - 1 minute to shops,3,7,https://a0.muscache.com/im/pictures/0a52344e-e438-4558-997f-2272b35a226e.jpg?aki_policy=x_large,71,,-96.821,,33.079,233.562,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/21597248,1,Plano
26914928,9.5,262,1,Legacy West Windrose|Corporate|1 Bedroom|City View,1,2,https://a0.muscache.com/im/pictures/70b4ef04-00b1-4a0d-a4aa-6742d65d56bb.jpg?aki_policy=x_large,12,,-96.82625,,33.08795,137.938,Apartment,Entire home/apt,https://www.airbnb.com/rooms/26914928,1,Plano
42839478,9,30,1,"King Bed Studio Sanitized near Legacy West, shops",0,2,https://a0.muscache.com/im/pictures/8c1d669c-6d96-4132-a265-61f4d535f69c.jpg?aki_policy=x_large,2,,-96.82024,,33.0744,81.5172,Apartment,Entire home/apt,https://www.airbnb.com/rooms/42839478,0,Plano
34229246,9.4,218,2,Enjoy full house Work or Pleasure up to 6+ HS Wifi,4,6,https://a0.muscache.com/im/pictures/d1a78550-f57f-4ac8-bbaf-5d0ebca64034.jpg?aki_policy=x_large,14,,-96.73298,,33.01048,139.983,House,Entire home/apt,https://www.airbnb.com/rooms/34229246,0,Plano
38462387,9.3,205,1.5,Peace+Comfort private Rm4 N.Plano Allen Frisco,1,2,https://a0.muscache.com/im/pictures/a42e009e-1cb2-4dfa-adf3-a1d5a08f0988.jpg?aki_policy=x_large,16,,-96.72776,,33.08452,28.9474,House,Private room,https://www.airbnb.com/rooms/38462387,1,Plano
21813090,10,15,3,"Large, beautiful Plano home",4,8,https://a0.muscache.com/im/pictures/def7f5fc-fcf0-4b92-bede-d33c8ef1d1bc.jpg?aki_policy=x_large,10,,-96.78186,1246571vb,33.04737,435,House,Entire home/apt,https://www.airbnb.com/rooms/21813090,1,Plano
28257631,9.9,315,1,Peaceful and Quiet Cul-de-sac Room in Plano,1,1,https://a0.muscache.com/im/pictures/a9171ca0-3b6c-4145-bf47-e0082828c5eb.jpg?aki_policy=x_large,71,,-96.7137,,33.03265,41.4704,House,Private room,https://www.airbnb.com/rooms/28257631,1,Plano
41242380,6,20,3,普莱诺(PLANO) · 整套公寓,2,4,https://a0.muscache.com/im/pictures/86cf50c2-6f6b-4e79-85c7-93d264ce4c9e.jpg?aki_policy=x_large,3,,-96.83362,,33.05704,159,Apartment,Entire home/apt,https://www.airbnb.com/rooms/41242380,1,Plano
27787951,10,96,1,Murphy House-Single Room 3,1,2,https://a0.muscache.com/im/pictures/eccb6968-ae43-4160-98a9-7351aa242e93.jpg?aki_policy=x_large,2,,-96.62411,,33.03629,82,House,Private room,https://www.airbnb.com/rooms/27787951,1,Plano
36100308,10,142,1,Central Plano: Home Away from Home,1,1,https://a0.muscache.com/im/pictures/c24e7e65-c6fb-46a2-83a3-9e3f43088213.jpg?aki_policy=x_large,5,,-96.7493,,33.06071,39.9054,House,Private room,https://www.airbnb.com/rooms/36100308,1,Plano
28079746,9.8,279,2,"""AirBNB at its best"" Tea Coffee Water FIOS WiFi",1,2,https://a0.muscache.com/im/pictures/569a318b-8809-40b8-a4e0-94041fa13fe4.jpg?aki_policy=x_large,96,,-96.78137,,33.05406,31.4118,House,Private room,https://www.airbnb.com/rooms/28079746,1,Plano
21811706,9.6,299,1,West Plano - Elegant Room in a private home,1,2,https://a0.muscache.com/im/pictures/bb9e851b-722d-4a5f-9762-07c4a6dda3ac.jpg?aki_policy=x_large,37,,-96.766,,33.076,34.8441,House,Private room,https://www.airbnb.com/rooms/21811706,1,Plano
27234486,9.8,178,3.5,Luxurious Townhouse across from Legacy West,4,10,https://a0.muscache.com/im/pictures/9843c677-e156-4ddf-9c42-31e88762b857.jpg?aki_policy=x_large,40,,-96.82,1608030vb,33.084,266.218,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/27234486,1,Plano
1004282865,0,57,1,1 Queen Bed Studio Suite,0,2,https://odis.homeaway.com/odis/listing/797706a9-d834-4821-bdee-2479c8bd55bb.c10.jpg,0,1968799vb,-96.793338,,33.071331,87.7568,Studio,Entire home/apt,https://www.airbnb.com/rooms/1004282865,1,Plano
1004286837,0,55,1,1 bedroom accommodation in Plano,0,2,https://odis.homeaway.com/odis/listing/d2fc0b90-4c24-4297-a8bf-2103213bc13a.c10.jpg,0,1967099vb,-96.829081,,33.041137,78.3529,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1004286837,1,Plano
38648935,8.7,263,1,King Suite with Vaulted Ceilings pool and gym,1,3,https://a0.muscache.com/im/pictures/a6680016-75bb-4758-990b-3e451d2e3e6f.jpg?aki_policy=x_large,23,,-96.70077,,32.99977,95.199,Apartment,Entire home/apt,https://www.airbnb.com/rooms/38648935,1,Plano
27366633,9.2,288,4,Beautiful Home with Pool perfect for groups,5,14,https://a0.muscache.com/im/pictures/292ac65e-cbe0-4419-817f-2f0787edb87f.jpg?aki_policy=x_large,43,,-96.83585,1434269vb,33.03718,414.404,House,Entire home/apt,https://www.airbnb.com/rooms/27366633,1,Plano
17139331,9.7,281,1,"Large, comfortable, beautiful, 2-night minimum",1,1,https://a0.muscache.com/im/pictures/017aeb2a-5b6a-412d-9b00-5f9f975082bc.jpg?aki_policy=x_large,60,,-96.76287,,33.03449,39.3371,Guest suite,Private room,https://www.airbnb.com/rooms/17139331,1,Plano
27328141,9.5,162,3.5,Spacious Home in Plano for Groups and Families,6,15,https://a0.muscache.com/im/pictures/d10e7d1b-59f4-4871-9bc6-fbc8446a9808.jpg?aki_policy=x_large,39,,-96.77985,1438680vb,33.09155,388.167,House,Entire home/apt,https://www.airbnb.com/rooms/27328141,1,Plano
14953136,9.4,91,2,"Private Bedroom Near Freeway, Restaurants/Shopping",1,2,https://a0.muscache.com/im/pictures/317330fc-64e0-4332-a666-e190ccdd36ab.jpg?aki_policy=x_large,7,,-96.71009,,33.04508,24.6918,House,Private room,https://www.airbnb.com/rooms/14953136,1,Plano
42112799,10,60,1.5,Private Bedroom in Spacious House-Free Coffee,1,2,https://a0.muscache.com/im/pictures/657af36f-b8e0-4d8b-8a67-85354a0ca058.jpg?aki_policy=x_large,2,,-96.77805,,33.05848,40.1765,House,Private room,https://www.airbnb.com/rooms/42112799,1,Plano
