airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,homeaway_property_id,longitude,m_homeaway_property_id,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
43214409,,19,1,Fully furnished 1 bedroom in Las Colinas,1,2,https://a0.muscache.com/im/pictures/d4b7db57-63f8-4f60-856d-5f68f24cd079.jpg?aki_policy=x_large,0,,-96.94009,,32.87803,40.2778,Apartment,Entire home/apt,https://www.airbnb.com/rooms/43214409,0,Irving
1004279881,0,56,1,1 bedroom accommodation in Irving,0,2,https://odis.homeaway.com/odis/listing/60c3088a-aabf-4aa2-bc42-2c6f557d0ddb.c10.jpg,0,1969472vb,-96.961558,,32.880867,85.6364,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1004279881,1,Irving
32635175,9.6,303,2.5,(DISCOUNTED) CENTRALLY LOCATED DALLAS RETREAT,3,8,https://a0.muscache.com/im/pictures/fa1db6c5-ef54-4811-bdad-16242fa5aecd.jpg?aki_policy=x_large,32,,-96.96157,1814983vb,32.92449,160.71,House,Entire home/apt,https://www.airbnb.com/rooms/32635175,1,Irving
23629740,9.2,312,1.5,Wonderful Queen Room 4 miles to DFW & 24/7 Access,1,2,https://a0.muscache.com/im/pictures/7f122d1c-6c2b-4849-a5ed-659c9abcd8ed.jpg?aki_policy=x_large,214,,-96.98226,,32.85664,33.1837,House,Private room,https://www.airbnb.com/rooms/23629740,1,Irving
29517486,10,293,1,Upstairs Retreat,2,4,https://a0.muscache.com/im/pictures/c5c54376-e46f-49aa-b84a-038f4679faee.jpg?aki_policy=x_large,1,,-96.94842,,32.90634,127.603,House,Private room,https://www.airbnb.com/rooms/29517486,1,Irving
20150573,9,5,1,#6 Private bedroom close to everything,1,2,https://a0.muscache.com/im/pictures/6b1849ed-2659-467a-93cd-b0c78ea4e979.jpg?aki_policy=x_large,4,,-96.97789,,32.84791,40,House,Private room,https://www.airbnb.com/rooms/20150573,1,Irving
1003654374,4,29,1,HomeTowne Studios Dallas - Irving,0,4,https://media.vrbo.com/hotels/1000000/120000/119200/119150/f2f5f687.c10.jpg,10,9005476,-96.99444,,32.86539,55,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1003654374,1,Irving
21069296,9.2,141,1,Scarface: Let The Photos Do The Talking,1,2,https://a0.muscache.com/im/pictures/b24aeba6-7b45-477c-aca1-796dee388d69.jpg?aki_policy=x_large,109,,-96.92378,,32.82837,39.4925,House,Private room,https://www.airbnb.com/rooms/21069296,1,Irving
1004280792,0,56,1,1 bedroom accommodation in Irving,0,2,https://odis.homeaway.com/odis/listing/b2d413e5-641d-4ba7-8e09-f49d7534914c.c10.jpg,0,1965028vb,-96.961558,,32.880867,74.7727,Studio,Entire home/apt,https://www.airbnb.com/rooms/1004280792,0,Irving
42123317,9.5,150,2,Cozy crash pad near the airport with top bunk #1,1,1,https://a0.muscache.com/im/pictures/e37f16c7-1262-427b-a76e-550c7afed7e2.jpg?aki_policy=x_large,4,,-96.99475,,32.84882,15.3934,House,Shared room,https://www.airbnb.com/rooms/42123317,1,Irving
11502964,9.9,84,2,Zen & the Art of the Ranch House,4,8,https://a0.muscache.com/im/pictures/d3b74a34-4d22-479f-9d82-b2aaa12687de.jpg?aki_policy=x_large,73,,-96.95518,,32.79584,154.048,House,Entire home/apt,https://www.airbnb.com/rooms/11502964,1,Irving
42134534,8,121,2,Cozy twin bed for a safe stay with fast wifi #B,1,1,https://a0.muscache.com/im/pictures/99a1b04c-75b5-4aaa-8912-1d6601b4ff53.jpg?aki_policy=x_large,1,,-96.99489,,32.84901,21.8304,House,Shared room,https://www.airbnb.com/rooms/42134534,1,Irving
9507372,9.9,269,2.5,"BEST Location! Dallas at Las Colinas-Irving, TX",3,5,https://a0.muscache.com/im/pictures/dba4dc04-2717-453e-a892-b0bfd426023c.jpg?aki_policy=x_large,69,,-96.95544,,32.85802,207.564,House,Entire home/apt,https://www.airbnb.com/rooms/9507372,1,Irving
39425157,9.8,196,1.5,Queen Private Room - near airport -shared bathroom,1,2,https://a0.muscache.com/im/pictures/aad023f6-3070-4c7a-9b17-e9b4ea1f1d4b.jpg?aki_policy=x_large,16,,-96.99,,32.797,32.7346,House,Private room,https://www.airbnb.com/rooms/39425157,1,Irving
1004266535,0,33,1,1 King Bed 1 Bedroom Suite,0,2,https://odis.homeaway.com/odis/listing/60bf2d2d-1489-4727-87fd-9b077bd1674d.c10.jpg,0,1955869vb,-96.975345,,32.92285,138.111,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1004266535,1,Irving
36343094,,8,1,Villas@Valley,1,2,https://a0.muscache.com/im/pictures/c28d94ab-acd9-414f-9994-6fbb98a06673.jpg?aki_policy=x_large,0,,-96.95424,,32.92838,55,Condominium,Private room,https://www.airbnb.com/rooms/36343094,1,Irving
14692959,9.9,345,3.5,Valley Ranch / Irving home/ DFW Airport,5,12,https://a0.muscache.com/im/pictures/635dfafe-ed99-40eb-8896-e89727948199.jpg?aki_policy=x_large,40,,-96.964,908319vb,32.927,381.757,House,Entire home/apt,https://www.airbnb.com/rooms/14692959,1,Irving
1004275286,0,57,1,1 bedroom accommodation in Irving,0,2,https://odis.homeaway.com/odis/listing/e8891597-1b64-431e-a9df-b6be734f7ef3.c10.jpg,0,1968910vb,-96.961558,,32.880867,78.973,Studio,Entire home/apt,https://www.airbnb.com/rooms/1004275286,0,Irving
15740109,9.9,236,1.5,Private Room near airports and city center,1,1,https://a0.muscache.com/im/pictures/58ee4283-2e53-49de-9f88-089f973b89d7.jpg?aki_policy=x_large,58,,-96.96741,,32.93033,38.572,House,Private room,https://www.airbnb.com/rooms/15740109,1,Irving
35120613,10,94,1,Garage Apartment with Garage Parking Space,0,2,https://a0.muscache.com/im/pictures/80ad162b-9379-4388-8373-4f21752fa866.jpg?aki_policy=x_large,9,,-96.9249,,32.82975,69.3176,Guesthouse,Entire home/apt,https://www.airbnb.com/rooms/35120613,0,Irving
38762455,9.1,262,1,The Llama!!,1,2,https://a0.muscache.com/im/pictures/20b6107f-cf77-4619-9fa6-df49d9a4e115.jpg?aki_policy=x_large,55,,-96.95463,,32.84517,66.2222,Apartment,Entire home/apt,https://www.airbnb.com/rooms/38762455,1,Irving
20641535,10,91,1,Cozy home - stay near both Dallas airports,1,2,https://a0.muscache.com/im/pictures/8ab1a9a6-aac5-44ad-8013-e4f860111280.jpg?aki_policy=x_large,10,,-96.92735,,32.82839,75,House,Private room,https://www.airbnb.com/rooms/20641535,1,Irving
43712749,10,29,2,★ Valley Ranch ★ Cozy Home ★ DFW Airport ★ W/D,3,6,https://a0.muscache.com/im/pictures/75ae8908-8093-488d-98c6-52ef4de9fe48.jpg?aki_policy=x_large,1,,-96.9496,,32.93294,149.571,House,Entire home/apt,https://www.airbnb.com/rooms/43712749,0,Irving
30812032,9.8,262,2,The Paris Room,1,2,https://a0.muscache.com/im/pictures/c9f2d9be-4537-4973-992c-942c04fab606.jpg?aki_policy=x_large,33,,-96.99963,,32.85747,42.7492,House,Private room,https://www.airbnb.com/rooms/30812032,1,Irving
