airbnb_property_id,rating,property_type,bathrooms,title,bedrooms,accommodates,adr,img_cover,reviews,longitude,latitude,days_available,room_type,airbnb_url,active_listing,market
16205862,9.4,House,1.0,Full Cozy studio/shared bath (B),1,2,49.2346,https://a0.muscache.com/im/pictures/d09dc3df-1edb-4e1f-913f-6a8ca09dd968.jpg?aki_policy=x_large,166,-97.16131,33.22403,157,Entire home/apt,https://www.airbnb.com/rooms/16205862,1,Denton
39966975,,Apartment,2.0,Beautiful place to stay,1,2,30.0,https://a0.muscache.com/im/pictures/a5d5c300-b0d8-482b-b741-f845acde77f2.jpg?aki_policy=x_large,0,-97.09999,33.17529,274,Shared room,https://www.airbnb.com/rooms/39966975,1,Denton
34543250,9.9,House,2.0,*Charming Downtown Denton home 4 bedroom/2 bath,4,9,160.775,https://a0.muscache.com/im/pictures/5d8f79a8-a8a9-43dc-ae36-75159b49d55a.jpg?aki_policy=x_large,65,-97.13072,33.21909,312,Entire home/apt,https://www.airbnb.com/rooms/34543250,1,Denton
22001374,10.0,House,1.0,Stones Throw Cottage | Longer Stays Welcome!,3,6,130.623,https://a0.muscache.com/im/pictures/760f2d39-7c07-4413-a9c5-3778c55ed92f.jpg?aki_policy=x_large,157,-97.147,33.206,245,Entire home/apt,https://www.airbnb.com/rooms/22001374,1,Denton
19607740,9.9,House,1.0,"Designer Living at Affordable Price, (queen bed)",1,2,35.0508,https://a0.muscache.com/im/pictures/543deede-8ce7-4de6-b906-f01e3b63f0a1.jpg?aki_policy=x_large,234,-97.04052,33.15318,307,Private room,https://www.airbnb.com/rooms/19607740,1,Denton
35351176,10.0,House,1.0,Martina’s Room in Pablo’s House,1,2,45.2273,https://a0.muscache.com/im/pictures/85a7565c-e63a-4094-9310-8455bd379ff6.jpg?aki_policy=x_large,4,-97.10435,33.22321,61,Private room,https://www.airbnb.com/rooms/35351176,1,Denton
41011788,10.0,House,1.0,"Close proximity to old town square, TWU, and UNT!",2,4,90.9122,https://a0.muscache.com/im/pictures/623bfba1-eb18-4366-8ce1-d826f87eadfa.jpg?aki_policy=x_large,1,-97.13459,33.22899,151,Entire home/apt,https://www.airbnb.com/rooms/41011788,1,Denton
35004259,9.0,House,2.5,Modern home with 2 bed 2 1/2 bath King Tempurpedic,2,4,51.125,https://a0.muscache.com/im/pictures/5b977f7a-cfc4-473e-8ecf-b06aabb89bbd.jpg?aki_policy=x_large,15,-97.16577,33.23767,18,Entire home/apt,https://www.airbnb.com/rooms/35004259,1,Denton
27193384,,House,2.0,"Fully Furnished 3/2/2 ALL BILLS PAID, by Guyer HS",3,8,338.0,https://a0.muscache.com/im/pictures/9a89bc94-a4ba-4f1b-80e3-91d5db14daf0.jpg?aki_policy=x_large,0,-97.09744,33.14463,15,Entire home/apt,https://www.airbnb.com/rooms/27193384,1,Denton
37723514,8.8,Guest suite,1.0,"Oak Lawn Suites- 2bdrm, Full bath, Private Entry",2,6,84.4688,https://a0.muscache.com/im/pictures/f3e10265-58bd-442f-91ba-92704e0de712.jpg?aki_policy=x_large,8,-97.02888,33.14662,303,Entire home/apt,https://www.airbnb.com/rooms/37723514,1,Denton
