airbnb_property_id,rating,property_type,bathrooms,title,bedrooms,accommodates,adr,img_cover,reviews,longitude,latitude,days_available,room_type,airbnb_url,active_listing,market
38155299,9.4,Apartment,2.0,Kasa | Plano | Family Perfect 2BD/2BA Apartment,2,6,138.952,https://a0.muscache.com/im/pictures/a3f3ce73-8aca-4593-b7e8-8836c808759a.jpg?aki_policy=x_large,25,-96.82174,33.07467,295,Entire home/apt,https://www.airbnb.com/rooms/38155299,1,Plano
45819869,,Serviced apartment,1.0,Upscale 1BR w/ hotel-like amenities in Richardson,1,3,43.0,https://a0.muscache.com/im/pictures/ab1fd4d4-7ccc-43f4-b497-3a1c23b84b18.jpg?aki_policy=x_large,0,-96.706,33.002,31,Entire home/apt,https://www.airbnb.com/rooms/45819869,1,Plano
45119976,,Serviced apartment,1.0,Studio w/ hotel-like amenities in Richardson,0,1,40.0,https://a0.muscache.com/im/pictures/ab1fd4d4-7ccc-43f4-b497-3a1c23b84b18.jpg?aki_policy=x_large,0,-96.706,33.002,31,Entire home/apt,https://www.airbnb.com/rooms/45119976,1,Plano
45724719,,House,1.0,"Clean Pvt bedroom, pvt bath on top floor of house",0,1,32.0588,https://a0.muscache.com/im/pictures/b6a7f840-0d0d-42da-9041-273a50b4d474.jpg?aki_policy=x_large,0,-96.83983,33.04884,31,Private room,https://www.airbnb.com/rooms/45724719,1,Plano
32892170,8.8,Apartment,1.0,|LegacyWest|Corporate|Studio|Courtyard View,1,2,109.088,https://a0.muscache.com/im/pictures/514c46d1-bb2f-4088-b97a-c35a648c57a0.jpg?aki_policy=x_large,15,-96.82766,33.08153,353,Entire home/apt,https://www.airbnb.com/rooms/32892170,1,Plano
25978497,9.5,House,1.0,Cozy room(REX) in Plano West (heated Pool/Spa),1,4,42.3052,https://a0.muscache.com/im/pictures/31440ab7-0f27-42dd-b22b-59135cd0ebff.jpg?aki_policy=x_large,118,-96.77996,33.0351,179,Private room,https://www.airbnb.com/rooms/25978497,1,Plano
19893619,9.3,Apartment,1.0,Legacy West|Corporate|1Bedroom|Retail View,1,2,144.666,https://a0.muscache.com/im/pictures/4f8c9085-fc3e-4edf-937a-6ee431f0e800.jpg?aki_policy=x_large,12,-96.82805,33.08058,230,Entire home/apt,https://www.airbnb.com/rooms/19893619,1,Plano
20697294,9.8,House,1.0,Comfortable Private BR in a quiet neighborhood,1,1,43.0,https://a0.muscache.com/im/pictures/6887ddec-e597-4093-b45c-fa0ecfaef74f.jpg?aki_policy=x_large,8,-96.70856,33.0836,92,Private room,https://www.airbnb.com/rooms/20697294,1,Plano
35643080,9.0,House,2.0,The Velvet House~In Plano for 8 Close 2 everything,3,8,215.75,https://a0.muscache.com/im/pictures/a2aa8e9f-757d-4891-97ee-c9a847e30a98.jpg?aki_policy=x_large,4,-96.7907,33.08081,84,Entire home/apt,https://www.airbnb.com/rooms/35643080,1,Plano
19861108,8.5,Apartment,1.0,Legacy West|Corporate|1Bedroom|Retail View,1,2,150.28,https://a0.muscache.com/im/pictures/a5da2e3c-4cf9-4781-988a-38018ef900b6.jpg?aki_policy=x_large,17,-96.82668,33.0811,268,Entire home/apt,https://www.airbnb.com/rooms/19861108,1,Plano
34692753,9.8,Apartment,2.0,LegacyWest Windrose|Corporate|2 Bedroom|City View,2,4,160.709,https://a0.muscache.com/im/pictures/b6ffde7a-a5c7-4762-b6ac-7c1729c38bba.jpg?aki_policy=x_large,9,-96.82764,33.0867,258,Entire home/apt,https://www.airbnb.com/rooms/34692753,1,Plano
33228423,9.6,Apartment,1.5,"Legacy West 2 Bedroom, King & Queen, 5 Beds Luxe",2,8,172.317,https://a0.muscache.com/im/pictures/08d3aff5-4f13-4e4e-a3d3-2752ef163ca7.jpg?aki_policy=x_large,59,-96.82003,33.08383,134,Entire home/apt,https://www.airbnb.com/rooms/33228423,1,Plano
32063431,8.0,Apartment,1.5,Upscale Centrally Located Apartment in Paradise,1,2,130.177,https://a0.muscache.com/im/pictures/311212ad-b858-4eb9-b1b9-16520baf2f03.jpg?aki_policy=x_large,1,-96.82119,33.0729,365,Entire home/apt,https://www.airbnb.com/rooms/32063431,1,Plano
42352043,9.6,Townhouse,3.5,"🏡 NEW! Elegant Home, King Bed, near Shops@Legacy",3,10,256.085,https://a0.muscache.com/im/pictures/b1720970-853c-43dc-a3c4-912fee4dc85a.jpg?aki_policy=x_large,5,-96.81933,33.08404,209,Entire home/apt,https://www.airbnb.com/rooms/42352043,1,Plano
1002721119,10.0,apartment,1.0,Legacy West|Corporate|Studio|Courtyard View,1,2,102.133,https://odis.homeaway.com/odis/listing/b261218f-c379-4773-a770-472eb281a873.c10.jpg,2,-96.82802632,33.0803427,215,Entire home/apt,https://www.airbnb.com/rooms/1002721119,1,Plano
17190375,9.5,House,1.5,PRIMETIME PLANO- QUEEN W/ BATHROOM!,1,1,34.0,https://a0.muscache.com/im/pictures/8d7e9953-065e-46ba-8fb1-8996c363cf39.jpg?aki_policy=x_large,16,-96.75495,33.0476,76,Private room,https://www.airbnb.com/rooms/17190375,1,Plano
37450013,9.2,Apartment,2.0,Texas Corporate Housing Solutions Professional Apt,2,5,121.994,https://a0.muscache.com/im/pictures/5724db6d-f3c8-4049-a1d1-b477fa577e4d.jpg?aki_policy=x_large,12,-96.73349,33.11739,260,Entire home/apt,https://www.airbnb.com/rooms/37450013,1,Plano
1004285890,8.0,apartment,2.0,Kasa | Plano | Classy 2BD/2BA Apartment,2,6,162.094,https://odis.homeaway.com/odis/listing/eddc7dfd-2d7b-4e83-9ee2-908a912d666a.c10.jpg,1,-96.8208644,33.0729536,116,Entire home/apt,https://www.airbnb.com/rooms/1004285890,1,Plano
35830451,6.0,House,1.0,E-Master suite king bed and private bath/Plano,1,2,48.6552,https://a0.muscache.com/im/pictures/d19868c6-b24f-4cb0-83c4-118a46497d87.jpg?aki_policy=x_large,2,-96.768,33.028,72,Private room,https://www.airbnb.com/rooms/35830451,1,Plano
42143692,10.0,House,2.0,KING BED-SANITIZED PLUS! Plano/Dallas.,4,8,124.029,https://a0.muscache.com/im/pictures/1652694a-9431-4076-8a20-b01329aa8efe.jpg?aki_policy=x_large,5,-96.73,33.038,92,Entire home/apt,https://www.airbnb.com/rooms/42143692,1,Plano
15266170,9.6,House,2.5,Charming 4 bedroom home with pool,4,7,263.186,https://a0.muscache.com/im/pictures/04db1d45-55c4-4821-ada1-927e63bf9292.jpg?aki_policy=x_large,108,-96.751,33.036,325,Entire home/apt,https://www.airbnb.com/rooms/15266170,1,Plano
38487729,9.5,Apartment,1.0,LegacyWest Windrose|Corporate|1 Bedroom|City View,1,2,141.298,https://a0.muscache.com/im/pictures/cc7cca15-4db1-4682-b7fa-cab1d2150ad6.jpg?aki_policy=x_large,16,-96.82715,33.08658,288,Entire home/apt,https://www.airbnb.com/rooms/38487729,1,Plano
12435214,9.0,House,1.0,Plano... Deep Think Private with individual Study,2,2,55.0,https://a0.muscache.com/im/pictures/d2f86ea5-07d3-43d2-bc37-800172aeca0d.jpg?aki_policy=x_large,2,-96.78018,33.07967,11,Private room,https://www.airbnb.com/rooms/12435214,1,Plano
