airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,longitude,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
39901696,9.8,293,2.0,The Emerald Cliff--❤️ of Downtown McKinney,3,8,https://a0.muscache.com/im/pictures/23548011-3125-4786-bc7c-13d1869327fe.jpg?aki_policy=x_large,51,-96.62262,33.19319,185.118,Bungalow,Entire home/apt,https://www.airbnb.com/rooms/39901696,1,McKinney
37966132,9.9,239,1.0,April Skies **Historic Downtown McKinney Cottage**,3,6,https://a0.muscache.com/im/pictures/9d406df1-e856-4a40-bbe7-f78dc6fa3afe.jpg?aki_policy=x_large,42,-96.62149,33.20614,182.993,Cottage,Entire home/apt,https://www.airbnb.com/rooms/37966132,1,McKinney
32895490,9.0,226,1.0,Craig Ranch|Corporate|Delightful 1BR apartment,1,2,https://a0.muscache.com/im/pictures/d95ec0cc-d1b7-4039-8268-4d028d64f053.jpg?aki_policy=x_large,4,-96.7116,33.13789,106.26,Apartment,Entire home/apt,https://www.airbnb.com/rooms/32895490,1,McKinney
1001896681,0.0,19,2.0,McKinney Oaks - Fully Furnished 30+ Days,3,8,https://odis.homeaway.com/odis/listing/0dee9c53-7d81-4702-ae7e-f9af3b8b906e.c10.jpg,0,-96.6283947,33.1780328,180.714,house,Entire home/apt,https://www.airbnb.com/rooms/1001896681,1,McKinney
38781875,9.7,365,2.5,Wedding & Wine Country Home Near Event Centers,3,12,https://a0.muscache.com/im/pictures/79ecd8b7-8657-4c6e-9799-7798d9026736.jpg?aki_policy=x_large,31,-96.65714,33.29254,180.164,House,Entire home/apt,https://www.airbnb.com/rooms/38781875,1,McKinney
18238756,9.6,84,2.0,The Whole Building,0,11,https://a0.muscache.com/im/pictures/5371e7ce-d629-4436-91c4-7121527181de.jpg?aki_policy=x_large,23,-96.61897,33.20893,201.703,House,Entire home/apt,https://www.airbnb.com/rooms/18238756,1,McKinney
37569142,10.0,235,2.0,"New, Modern Luxury Retreat! Great location off 121",3,10,https://a0.muscache.com/im/pictures/3851b96b-00a6-4b12-8c89-b38a28380e0f.jpg?aki_policy=x_large,17,-96.70221,33.15514,216.608,House,Entire home/apt,https://www.airbnb.com/rooms/37569142,1,McKinney
23731620,10.0,366,1.0,An Enchanting Retreat,1,3,https://a0.muscache.com/im/pictures/0f0593bd-c782-49f3-a24b-e63406fec444.jpg?aki_policy=x_large,3,-96.62788,33.19826,198.741,Bed and breakfast,Private room,https://www.airbnb.com/rooms/23731620,1,McKinney
30465034,9.9,200,3.0,Spacious Cottage in Heart of Historic District,3,8,https://a0.muscache.com/im/pictures/85b0457b-98d4-4ec9-b1e2-1384cefa907d.jpg?aki_policy=x_large,39,-96.62205,33.20106,242.667,Cottage,Entire home/apt,https://www.airbnb.com/rooms/30465034,1,McKinney
43743221,9.9,146,1.0,"Unique, Serene, Escape: ""The Loft @ Hangar 309""",1,4,https://a0.muscache.com/im/pictures/miso/Hosting-43743221/original/bc5b4fd3-0cc6-43e8-aa63-be84415a9cf7.jpeg?aki_policy=x_large,21,-96.74145,33.20692,118.414,Apartment,Entire home/apt,https://www.airbnb.com/rooms/43743221,1,McKinney
