airbnb_property_id,rating,property_type,bathrooms,title,bedrooms,accommodates,adr,img_cover,reviews,homeaway_property_id,longitude,latitude,m_homeaway_property_id,days_available,room_type,airbnb_url,active_listing,market
27849219,8.6,House,2,R&R Hostel House - Private Room 2,1,2,26.4214,https://a0.muscache.com/im/pictures/11a60ef8-5d97-4e9f-9216-d646b9e7499d.jpg?aki_policy=x_large,56,,-96.85626,32.75334,,278,Private room,https://www.airbnb.com/rooms/27849219,1,Dallas
14874252,9.3,Townhouse,2.5,Relaxed Dallas Uptown Townhome - Near SMU,2,6,250.396,https://a0.muscache.com/im/pictures/4f2a7ce9-7cda-497f-879a-fa2cdeb6a3be.jpg?aki_policy=x_large,82,,-96.79624,32.81289,1414758vb,263,Entire home/apt,https://www.airbnb.com/rooms/14874252,1,Dallas
1004112057,8,Apartment,1,Sonder | Butler Brothers | Airy 1BR + Pool,1,2,121.478,https://odis.homeaway.com/odis/listing/62f2f80b-c1e2-4ec4-8fb2-da036bcb711b.c10.jpg,1,9314645,-96.7959561,32.7776906,,85,Entire home/apt,https://www.airbnb.com/rooms/1004112057,0,Dallas
43053565,10,Condominium,2,Great location...easy access to many locations,2,4,85.6731,https://a0.muscache.com/im/pictures/657dc535-9633-4c68-a3cc-c7c0ae258636.jpg?aki_policy=x_large,1,,-96.78644,32.82692,,61,Entire home/apt,https://www.airbnb.com/rooms/43053565,1,Dallas
1004228937,0,Apartment,1,Regal Stays|Corporate Apartment|Prime Location|Downtown Dallas,1,4,61.8064,https://odis.homeaway.com/odis/listing/b486c303-3837-4491-be06-252666dff9ca.c10.jpg,0,9423631,-96.7952063,32.77793,,84,Entire home/apt,https://www.airbnb.com/rooms/1004228937,1,Dallas
35429728,9.2,Apartment,1,High end Corporate Living in Downtown-Free Valet,1,4,77.9577,https://a0.muscache.com/im/pictures/42e6dfdf-6cc6-4f4a-96b5-047fea1ca344.jpg?aki_policy=x_large,5,,-96.795,32.778,,90,Entire home/apt,https://www.airbnb.com/rooms/35429728,0,Dallas
41562702,,Condominium,1,Dallas Condo for Long Term Stays,1,2,110,https://a0.muscache.com/im/pictures/a4b78262-ebca-42e8-a437-0c52cc126244.jpg?aki_policy=x_large,0,,-96.73501,32.88282,,38,Entire home/apt,https://www.airbnb.com/rooms/41562702,1,Dallas
37534452,10,Guesthouse,1,Downtown Dallas-Deep Ellum-Fair Park-Unit#2,1,3,60.5723,https://a0.muscache.com/im/pictures/a30594c7-1581-46a4-a28f-57d04800fc48.jpg?aki_policy=x_large,27,,-96.75,32.764,,267,Private room,https://www.airbnb.com/rooms/37534452,1,Dallas
20521934,9.6,Apartment,2,JURNY | Convention Center | Rustic 2 Bedroom,2,6,168.415,https://a0.muscache.com/im/pictures/530eaa96-c805-44e5-a429-3fe3a369c35b.jpg?aki_policy=x_large,127,,-96.7946,32.77812,1398753vb,328,Entire home/apt,https://www.airbnb.com/rooms/20521934,1,Dallas
41153633,,Townhouse,2.5,Convenient Lowest Greenville Modern Townhome,2,6,152,https://a0.muscache.com/im/pictures/ad25a349-4ffd-4a4e-9bba-99c377e9a944.jpg?aki_policy=x_large,0,,-96.76836,32.80904,,27,Entire home/apt,https://www.airbnb.com/rooms/41153633,1,Dallas
26573218,9.8,Apartment,1,Luxury & Style Center West Village,1,4,124.02,https://a0.muscache.com/im/pictures/8ec52da6-6a73-4a70-ade8-244736cfa5fb.jpg?aki_policy=x_large,24,,-96.80061,32.80455,,86,Entire home/apt,https://www.airbnb.com/rooms/26573218,1,Dallas
41559321,10,Apartment,1,Downtown Dallas Views and Train Access,1,2,93.7213,https://a0.muscache.com/im/pictures/f34a78f0-69c0-4c24-9122-ef5c1f25ff2f.jpg?aki_policy=x_large,2,,-96.79838,32.78083,,182,Private room,https://www.airbnb.com/rooms/41559321,1,Dallas
42355218,10,Apartment,1,Sonder | Butler Brothers | Design 1BR + Pool,1,2,112,https://a0.muscache.com/im/pictures/2e4bb47a-2bf4-4551-8084-3efafb635518.jpg?aki_policy=x_large,1,,-96.79634,32.77864,9382097,104,Entire home/apt,https://www.airbnb.com/rooms/42355218,1,Dallas
42047492,10,Condominium,1,5 minutes from Airport (DAL). Creek view condo,1,2,39.1842,https://a0.muscache.com/im/pictures/5015967b-04b2-4e6a-9717-90668bdd8410.jpg?aki_policy=x_large,4,,-96.82147,32.81802,,80,Private room,https://www.airbnb.com/rooms/42047492,1,Dallas
36176996,9.3,Apartment,1,Corporate 1Bd/1Br Fully Furnished Apt with Parking,1,3,89.5857,https://a0.muscache.com/im/pictures/116bd80d-3dc1-4978-9358-9d06d6ea4d01.jpg?aki_policy=x_large,9,,-96.78504,32.82554,,255,Entire home/apt,https://www.airbnb.com/rooms/36176996,1,Dallas
42541456,7.3,Apartment,2,The KEY to Design District,1,6,111.655,https://a0.muscache.com/im/pictures/a716e000-479f-452a-b3dc-803a812223e8.jpg?aki_policy=x_large,3,,-96.80426,32.78425,,58,Entire home/apt,https://www.airbnb.com/rooms/42541456,1,Dallas
10354464,10,House,1,Charming 1 bedroom apt in historic home,1,4,95,https://a0.muscache.com/im/pictures/42d1a8d4-62f1-4fd5-9b80-015f9c161206.jpg?aki_policy=x_large,88,,-96.75537,32.80217,7407029,228,Entire home/apt,https://www.airbnb.com/rooms/10354464,1,Dallas
35710936,9.5,Apartment,1,JURNY | West Village | Gorgeous 1 Bedroom,1,4,89.3074,https://a0.muscache.com/im/pictures/33fb8f75-674c-44b2-8d17-839b55f71a69.jpg?aki_policy=x_large,37,,-96.79122,32.80291,1767915vb,353,Entire home/apt,https://www.airbnb.com/rooms/35710936,1,Dallas
31948892,10,Apartment,1,⭐️⭐️West Village Uptown NEW and AMAZING PRICE⭐️⭐️,1,3,125.211,https://a0.muscache.com/im/pictures/50abee10-bfac-43dc-8667-cfb9bea80702.jpg?aki_policy=x_large,1,,-96.79688,32.80918,,22,Entire home/apt,https://www.airbnb.com/rooms/31948892,1,Dallas
43452500,10,Apartment,2,Chic Luxury 2bd 2bth in the Heart of Dallas!,2,6,141.895,https://a0.muscache.com/im/pictures/110644c2-c217-43c4-8853-229bc073bf26.jpg?aki_policy=x_large,4,,-96.79799,32.79427,,41,Entire home/apt,https://www.airbnb.com/rooms/43452500,0,Dallas
38652812,,Apartment,1,KING BED | WIFI | Long Term Rental in North Dallas,1,4,140.333,https://a0.muscache.com/im/pictures/33d4489d-b236-4176-ab40-218a24d177fe.jpg?aki_policy=x_large,0,,-96.75407,32.87919,,59,Entire home/apt,https://www.airbnb.com/rooms/38652812,1,Dallas
42455222,,House,2,R#3 | Tiny Room for Solo Traveler Near Bishop Arts,1,1,27,https://a0.muscache.com/im/pictures/62905752-cf4d-4ba9-8f20-576d67b7053b.jpg?aki_policy=x_large,0,,-96.83354,32.7403,,21,Private room,https://www.airbnb.com/rooms/42455222,1,Dallas
36399278,9.3,Apartment,1,Historic/West End Dallas Apartment,1,3,97.7295,https://a0.muscache.com/im/pictures/c343b1e7-8181-4e81-b1c8-ed641febdb93.jpg?aki_policy=x_large,46,,-96.80359,32.78216,7936122,314,Entire home/apt,https://www.airbnb.com/rooms/36399278,1,Dallas
40040499,10,Condominium,1.5,"Cozy Spot in the Heart of University Park, TX",2,2,90,https://a0.muscache.com/im/pictures/5cec19a7-aac8-420f-ac35-355f07845588.jpg?aki_policy=x_large,2,,-96.78743,32.84116,,70,Entire home/apt,https://www.airbnb.com/rooms/40040499,1,Dallas
21591843,9.8,House,3,Quiet neighborhood Modern 🏡 POOL 20 min to 🌃,4,14,320.153,https://a0.muscache.com/im/pictures/6c3606ff-f068-4752-bd8e-932be5a410f8.jpg?aki_policy=x_large,63,,-96.80106,32.96581,1730446vb,331,Entire home/apt,https://www.airbnb.com/rooms/21591843,1,Dallas
43557195,,Room in hotel,2,High Rise 1 bedroom Suite w/ Amazing balcony view,1,4,161.857,https://a0.muscache.com/im/pictures/2932b09a-c1d4-40f1-aeb8-2389e1d4ba12.jpg?aki_policy=x_large,0,,-96.80297,32.7817,,30,Private room,https://www.airbnb.com/rooms/43557195,1,Dallas
35880263,8,Apartment,1,Apartment Near Uptown/Oak Lawn/Downtown,1,3,45.2273,https://a0.muscache.com/im/pictures/5609ef60-babb-478b-9e03-01cf637d02d7.jpg?aki_policy=x_large,2,,-96.82178,32.81632,,22,Entire home/apt,https://www.airbnb.com/rooms/35880263,1,Dallas
1000774665,10,House,2,Beautifully Remodeled Home In The Dallas Metroplex,3,6,219.146,https://odis.homeaway.com/odis/listing/c008ef82-1f42-47f8-9ade-1d220ea46c16.c10.jpg,28,926624vb,-96.886904,32.942564,,294,Entire home/apt,https://www.airbnb.com/rooms/1000774665,0,Dallas
39031897,10,Room in boutique hotel,1.5,Room 3: Varco - The Gaston BnB,1,2,181.893,https://a0.muscache.com/im/pictures/dffa9457-8aab-40ec-aaf2-2d5aaf84cdb4.jpg?aki_policy=x_large,2,,-96.77146,32.7977,,243,Private room,https://www.airbnb.com/rooms/39031897,1,Dallas
36917167,8.9,Apartment,2,Double King Bed Home For A High End Long Term Stay,2,6,114.963,https://a0.muscache.com/im/pictures/3ab65133-59d7-4e3b-b4cc-15dae7747829.jpg?aki_policy=x_large,42,,-96.81898,32.81973,,302,Entire home/apt,https://www.airbnb.com/rooms/36917167,1,Dallas
22006970,9.9,Apartment,1,Downtown|Dallas|Baylor|1 gig Wifi|Free Parking!,0,3,84.206,https://a0.muscache.com/im/pictures/9e72ca82-8ab9-494a-a052-5d74119be13e.jpg?aki_policy=x_large,85,,-96.7805,32.80185,,351,Entire home/apt,https://www.airbnb.com/rooms/22006970,1,Dallas
32551415,8,Apartment,1,Grand One Bedroom at The Mayflower,1,4,118.086,https://a0.muscache.com/im/pictures/9fe6b0f9-630b-4b44-96bb-f7be8fc3570b.jpg?aki_policy=x_large,1,,-96.79985,32.78283,,239,Entire home/apt,https://www.airbnb.com/rooms/32551415,1,Dallas
17144144,8,Apartment,2,Captivating Stay Alfred on Elm Street,2,5,872.77,https://a0.muscache.com/im/pictures/6a93162e-8138-40b4-ab69-c994c5691cfc.jpg?aki_policy=x_large,2,,-96.79829,32.78281,,334,Entire home/apt,https://www.airbnb.com/rooms/17144144,1,Dallas
38414331,9.3,Townhouse,1,The Zila - Western room - Self checking smart lock,1,2,51.6765,https://a0.muscache.com/im/pictures/4ffab557-c881-4b16-8c29-d1a7aa88b229.jpg?aki_policy=x_large,11,,-96.76845,32.77149,,228,Private room,https://www.airbnb.com/rooms/38414331,1,Dallas
36525437,8,Apartment,1,Corporate 1BD/1BT Apt Uptown DAL/Parking,1,3,162.42,https://a0.muscache.com/im/pictures/b724ad01-0899-45f7-876c-0bcfd4283b28.jpg?aki_policy=x_large,1,,-96.80663,32.79971,,274,Entire home/apt,https://www.airbnb.com/rooms/36525437,0,Dallas
1004115181,10,Apartment,1,Sonder | Butler Brothers | Bright 1BR + Theater,1,4,142.167,https://odis.homeaway.com/odis/listing/8ac35938-0d32-4dbc-92d5-a229a0ea4c9d.c10.jpg,1,9314556,-96.7959561,32.7776906,,76,Entire home/apt,https://www.airbnb.com/rooms/1004115181,1,Dallas
1001103501,10,Condo,2,2 Bed Dallas Condo Near Downtown/SMU,2,6,175.547,https://odis.homeaway.com/odis/listing/e2c75e5c-7e88-4d8e-ac4d-e2cf4b5a4482.c10.jpg,12,1064008vb,-96.76936434,32.85035743,,64,Entire home/apt,https://www.airbnb.com/rooms/1001103501,1,Dallas
1001075659,10,Townhome,2.5,Bali House - Prime location,3,8,395.915,https://odis.homeaway.com/odis/listing/7c7b7eb8-7e4b-40ca-922f-c35fb6ae38d1.c10.jpg,15,3466231,-96.8078458,32.8175124,,129,Entire home/apt,https://www.airbnb.com/rooms/1001075659,0,Dallas
2843930,9.5,House,1,Sunny/Quiet/MStreet/SMU/Trendy GreenvilleAve,1,2,71.7647,https://a0.muscache.com/im/pictures/40102765/ae9d8c1a_original.jpg?aki_policy=x_large,25,,-96.77316,32.83368,,31,Private room,https://www.airbnb.com/rooms/2843930,1,Dallas
37300525,9.4,Loft,1,Exquisite Downtown Loft W/ complimentary valet,1,5,144.869,https://a0.muscache.com/im/pictures/c1a4c769-718b-4a16-b47c-c17bca53d628.jpg?aki_policy=x_large,39,,-96.79456,32.77656,,289,Private room,https://www.airbnb.com/rooms/37300525,1,Dallas
36813440,7.5,Apartment,1,"Cozy, comfortable, and Luxurious 1 BED 1 BATH APT",1,4,43.3133,https://a0.muscache.com/im/pictures/f39d6644-defa-446d-983a-53187e20a453.jpg?aki_policy=x_large,4,,-96.77252,32.79788,,146,Entire home/apt,https://www.airbnb.com/rooms/36813440,1,Dallas
32637966,10,Apartment,1,Eloquent One Bed on Elm Street,1,3,104.974,https://a0.muscache.com/im/pictures/4b240775-d988-493f-8f28-8e8fe8acbab5.jpg?aki_policy=x_large,1,,-96.79982,32.78314,,292,Entire home/apt,https://www.airbnb.com/rooms/32637966,1,Dallas
39032972,9.5,Condominium,1,"The upstairs oasis, the second floor is all yours!",1,1,37.33,https://a0.muscache.com/im/pictures/db1a0f18-1fbc-4707-9ae2-c1f15fcaded4.jpg?aki_policy=x_large,20,,-96.87467,32.8781,,265,Private room,https://www.airbnb.com/rooms/39032972,1,Dallas
24062939,10,House,1,Mid-Century Urban Hideaway with Private Entrance,1,2,71.1921,"https://a0.muscache.com/4ea/air/v2/pictures/ef9f428e-00f7-4f11-a34f-ccb0da727319.jpg?t=r:w2500-h1500-sfit,e:fjpg-c90",168,,-96.8706,32.89921,,247,Private room,https://www.airbnb.com/rooms/24062939,0,Dallas
14263265,9.7,House,2,Spacious Bishop Arts home 1 block from Davis!,2,6,144.956,https://a0.muscache.com/im/pictures/0679c4d4-e04f-48fb-ad56-0e9e905375e5.jpg?aki_policy=x_large,90,,-96.84001,32.74832,1237596vb,299,Entire home/apt,https://www.airbnb.com/rooms/14263265,1,Dallas
24328032,9.6,House,2,Spacious Home in Heart of Dallas,3,8,159.721,https://a0.muscache.com/im/pictures/4ed02637-2a0d-4ead-8cb5-d3adff99ca08.jpg?aki_policy=x_large,70,,-96.85878,32.74309,1464430vb,329,Entire home/apt,https://www.airbnb.com/rooms/24328032,1,Dallas
42021923,10,Condominium,2,"Modern, 2 bed,stained concrete, clean, w/d in unit",2,4,69.5893,https://a0.muscache.com/im/pictures/e20acf3f-e7ff-49e3-b07a-a3e71e33497d.jpg?aki_policy=x_large,2,,-96.77124,32.88569,,104,Entire home/apt,https://www.airbnb.com/rooms/42021923,1,Dallas
28339823,10,House,2,Texas Blue House,2,4,146.544,https://a0.muscache.com/im/pictures/ba7f179b-c472-4bde-b58a-165746093e64.jpg?aki_policy=x_large,5,,-96.70813,32.82018,,86,Entire home/apt,https://www.airbnb.com/rooms/28339823,1,Dallas
39758700,8.8,Apartment,1,Private & Convenient Centrally Located Flat,1,4,64.5641,https://a0.muscache.com/im/pictures/2d87ed0e-34ed-47c3-a954-b5cf09a03d3c.jpg?aki_policy=x_large,35,,-96.77177,32.89511,,243,Private room,https://www.airbnb.com/rooms/39758700,1,Dallas
1004245073,0,Apartment,1,Downtown Dallas Skyline View,1,6,85,https://odis.homeaway.com/odis/listing/5172cce9-e88f-48e0-9ab9-8f77705c658b.c10.jpg,0,9438716,-96.78403334,32.79613405,,31,Entire home/apt,https://www.airbnb.com/rooms/1004245073,0,Dallas
33010072,9.5,House,1,"Historical Home near Deep Ellum,Greenville, Baylor",3,6,106.358,https://a0.muscache.com/im/pictures/e50e6cb4-4958-4052-86f1-80ddc8783826.jpg?aki_policy=x_large,107,,-96.773,32.801,,286,Entire home/apt,https://www.airbnb.com/rooms/33010072,1,Dallas
1006839910,0,Apartment,2,Kasa | Dallas | Amazing 2BD/2BA West End Apartment,2,6,141.722,https://odis.homeaway.com/odis/listing/e7533c05-c562-4494-a60b-fce03bb77e8d.c10.jpg,0,1991098vb,-96.8055356,32.7816069,,23,Entire home/apt,https://www.airbnb.com/rooms/1006839910,0,Dallas
1004228939,0,Apartment,1,Regal Stays|Corporate Apartment|Prime Location|Downtown Dallas,1,4,64.9815,https://odis.homeaway.com/odis/listing/90f869f3-df33-4309-95a2-c2b56ed6bc0a.c10.jpg,0,9423634,-96.7952063,32.77793,,95,Entire home/apt,https://www.airbnb.com/rooms/1004228939,1,Dallas
1001859569,8,Apartment,2,"2 bd/2ba/2 balconies! Amazing location! A Gem Close to downtown, lake, etc.",2,4,249,https://odis.homeaway.com/odis/listing/2c2dc992-149c-4989-a117-d652da83cb58.c10.jpg,2,4738121,-96.75036402,32.86174395,,61,Entire home/apt,https://www.airbnb.com/rooms/1001859569,0,Dallas
1004112046,0,Apartment,1,Sonder | Butler Brothers | Pleasant 1BR + Pool,1,4,88.7778,https://odis.homeaway.com/odis/listing/3a35244a-550c-46d7-b573-752029d2971b.c10.jpg,0,9314627,-96.7959561,32.7776906,,55,Entire home/apt,https://www.airbnb.com/rooms/1004112046,0,Dallas
34369397,9.5,House,2,Amazing Historical Home near Conv Ctr & Deep Ellum,4,13,312.472,https://a0.muscache.com/im/pictures/e1fdd3ac-da02-4515-894a-94d9d0df3634.jpg?aki_policy=x_large,76,,-96.77062,32.77025,1662040vb,366,Entire home/apt,https://www.airbnb.com/rooms/34369397,1,Dallas
27780713,9.8,House,3,Private & Cozy 5 Bedroom House Great Location,5,8,219.045,https://a0.muscache.com/im/pictures/9df39ed0-658b-4184-92b2-c8eba217aaf9.jpg?aki_policy=x_large,9,,-96.70188,32.74119,,194,Entire home/apt,https://www.airbnb.com/rooms/27780713,1,Dallas
41942384,10,Townhouse,2.5,Luxury Townhouse in Heart of Dallas,2,6,152.69,https://a0.muscache.com/im/pictures/66376c9a-79a4-4b6d-b031-bfe3a2c1b14c.jpg?aki_policy=x_large,15,,-96.78021,32.81219,9369554,68,Entire home/apt,https://www.airbnb.com/rooms/41942384,0,Dallas
40396489,9,Apartment,1,Lyric at 2370 Victory Ave. | 1 Bedroom 1 Bath,1,4,126.494,https://a0.muscache.com/im/pictures/f085f5e2-2b33-462e-8a49-fe365b41ab70.jpg?aki_policy=x_large,5,,-96.81038,32.78747,,108,Entire home/apt,https://www.airbnb.com/rooms/40396489,1,Dallas
31202064,,Apartment,1,⭐️⭐️⭐️⭐️⭐️MEDICAL DISTRICT / Market Center / DART,1,4,123.333,https://a0.muscache.com/im/pictures/9e3507b7-1c13-4ee8-8855-245733aceb16.jpg?aki_policy=x_large,0,,-96.83026,32.81213,,45,Entire home/apt,https://www.airbnb.com/rooms/31202064,1,Dallas
35380038,9.5,Apartment,1,JURNY | West Village | Spacious 1 Bedroom,1,4,93.1728,https://a0.muscache.com/im/pictures/c9ad5bab-f98b-4d41-91c6-15491f7a6d8f.jpg?aki_policy=x_large,16,,-96.79306,32.80118,1766454vb,191,Entire home/apt,https://www.airbnb.com/rooms/35380038,1,Dallas
30098963,9.3,Apartment,2,"⭐️DISCOUNT Beautiful Apartment, Amazing Location⭐️",2,6,183.681,https://a0.muscache.com/im/pictures/04185b3a-aac0-4643-9293-77ba9f29e92b.jpg?aki_policy=x_large,3,,-96.80094,32.80684,,192,Entire home/apt,https://www.airbnb.com/rooms/30098963,1,Dallas
37636250,,Apartment,1,Downtown Business Professionals,1,2,95,https://a0.muscache.com/im/pictures/51d0b327-0736-4d8c-a69c-7abd5f17d760.jpg?aki_policy=x_large,0,,-96.79453,32.78047,,51,Entire home/apt,https://www.airbnb.com/rooms/37636250,1,Dallas
1003652762,8,Hotel,1,La Quinta Inn & Suites by Wyndham Dallas - Addison Galleria,0,5,95,https://media.vrbo.com/hotels/1000000/50000/40400/40397/0b402bf0.c10.jpg,83,9000443,-96.82822,32.95183,,29,Entire home/apt,https://www.airbnb.com/rooms/1003652762,1,Dallas
1003334003,8,House,1,Cozy Pet Friendly Casa View Duplex!,1,4,80.4211,https://odis.homeaway.com/odis/listing/349ef02b-6791-4353-adb5-bdf6ce26e4dc.c10.jpg,3,1669575vb,-96.6808721,32.85125938,,327,Entire home/apt,https://www.airbnb.com/rooms/1003334003,0,Dallas
1003820733,10,House,3.5,Ultra*Modern*5BDR*Pool*Walkable to Food /Shops*Downtown*Prime Location*,5,16,492.648,https://odis.homeaway.com/odis/listing/08680dff-a263-4afa-b4c9-aa026a7294f2.c10.jpg,7,1799708vb,-96.77669958,32.82161822,,121,Entire home/apt,https://www.airbnb.com/rooms/1003820733,1,Dallas
26742903,9.5,Apartment,1,"Urban, Fresh , Dallas Nook",2,3,70.2817,https://a0.muscache.com/im/pictures/5ad31883-0e07-47ea-81f2-6499370627aa.jpg?aki_policy=x_large,43,,-96.79053,32.76706,,257,Private room,https://www.airbnb.com/rooms/26742903,1,Dallas
33269393,9.6,Apartment,1,JURNY | Convention Center | Gorgeous 1 Bedroom,1,4,126.127,https://a0.muscache.com/im/pictures/8c0bbe4e-369a-47fb-ad5b-92e911d547e9.jpg?aki_policy=x_large,6,,-96.79521,32.77836,1398604vb,317,Entire home/apt,https://www.airbnb.com/rooms/33269393,1,Dallas
40016998,,Apartment,2,Central DALLAS 2BD 2BA + DEN Super Comfortable,3,7,201.158,https://a0.muscache.com/im/pictures/0e6dbe85-9cc8-45ed-9f39-e6e4a0502c50.jpg?aki_policy=x_large,0,,-96.78802,32.81385,,122,Entire home/apt,https://www.airbnb.com/rooms/40016998,1,Dallas
1003645647,0,Guest House,2,Tiny house in SE DFW,1,3,28,https://odis.homeaway.com/odis/listing/96281c1b-b3fc-4f67-9fc9-65f5ccbd8d46.c10.jpg,0,1447548vb,-96.7232681,32.7714411,,31,Entire home/apt,https://www.airbnb.com/rooms/1003645647,0,Dallas
1004242699,0,Apartment,1,Sonder | Third Rail Lofts | Sleek 2BR + Balcony,2,6,244.292,https://odis.homeaway.com/odis/listing/04b1490f-023e-46d0-beea-9cd9bd223f48.c10.jpg,0,9437929,-96.799744,32.78078,,46,Entire home/apt,https://www.airbnb.com/rooms/1004242699,1,Dallas
27375368,9.9,Guesthouse,1,Charming and Inviting Guest House near Bishop Arts District,1,2,137.19,"https://a0.muscache.com/4ea/air/v2/pictures/c7424824-2449-4fa2-b3f7-f31dcd4f33aa.jpg?t=r:w2500-h1500-sfit,e:fjpg-c90",30,,-96.8283,32.75377,,224,Entire home/apt,https://www.airbnb.com/rooms/27375368,1,Dallas
16517589,9.8,House,2,Cool Mid Century Modern House,2,5,167.617,https://a0.muscache.com/im/pictures/bb24d929-6492-4fd3-9a60-98d68f016158.jpg?aki_policy=x_large,13,,-96.68287,32.83416,,149,Entire home/apt,https://www.airbnb.com/rooms/16517589,1,Dallas
39838876,9.3,Apartment,1,Victory Park/Downtown Adjacent Oasis,1,2,81,https://a0.muscache.com/im/pictures/9c47f6aa-3955-4f73-aa68-7f306962be51.jpg?aki_policy=x_large,6,,-96.84075,32.77797,,6,Entire home/apt,https://www.airbnb.com/rooms/39838876,1,Dallas
19636580,10,Apartment,0,Private office space for day use (7am - midnight).,0,5,11.3441,https://a0.muscache.com/im/pictures/75fb8ea3-fa39-4346-95d9-061f9810599a.jpg?aki_policy=x_large,31,,-96.83814,32.93343,,150,Private room,https://www.airbnb.com/rooms/19636580,1,Dallas
28243929,9.1,House,2,Jewel - Full House,4,15,223.025,https://a0.muscache.com/im/pictures/6b56e11b-5a8f-4702-a7a3-1371ce00cff9.jpg?aki_policy=x_large,16,,-96.85046,32.71532,,172,Entire home/apt,https://www.airbnb.com/rooms/28243929,1,Dallas
42927937,10,Condominium,1,Swanky Uptown 1 Bedroom 1 Bath Walk to Restaurants,1,1,69,https://a0.muscache.com/im/pictures/9aec79d2-5d98-4a24-ad76-bb148f5fd0ba.jpg?aki_policy=x_large,1,,-96.81429,32.80809,,29,Entire home/apt,https://www.airbnb.com/rooms/42927937,1,Dallas
43665385,10,Apartment,1,Luxurious Apartment in Knox Park (Uptown Dallas),1,2,110.143,https://a0.muscache.com/im/pictures/fc7815ed-c1c9-4c3d-819f-a62180d1820a.jpg?aki_policy=x_large,3,,-96.78557,32.82543,,29,Private room,https://www.airbnb.com/rooms/43665385,1,Dallas
1004129271,0,Apartment,1.5,Uptown Apartment in front of the FREE trolly line.,1,3,179,https://odis.homeaway.com/odis/listing/b9aec800-c979-48b1-9202-8f1058982f8b.c10.jpg,0,1868956vb,-96.80133202,32.80370669,,30,Entire home/apt,https://www.airbnb.com/rooms/1004129271,1,Dallas
40579578,9.2,Apartment,1,PrivateBedr&18ft Bath(GlassWallShwr 2sinks) PetsOK,1,2,57.2353,https://a0.muscache.com/im/pictures/0e27fcb8-4419-4418-9651-9fe2266d0abd.jpg?aki_policy=x_large,5,,-96.81592,32.80803,,141,Private room,https://www.airbnb.com/rooms/40579578,1,Dallas
42645291,9.1,Apartment,1,Criterion retreat,1,3,85.2812,https://a0.muscache.com/im/pictures/5b05bfe0-5f0b-4c93-8bef-101dfecd21f3.jpg?aki_policy=x_large,9,,-96.77743,32.80192,9409173,107,Entire home/apt,https://www.airbnb.com/rooms/42645291,1,Dallas
1006410050,0,Apartment,2,Beautiful Luxury 2BR 2Bth in Uptown!!!,2,6,123.429,https://odis.homeaway.com/odis/listing/f1635a7b-47e3-476b-bde3-9607a8e63933.c10.jpg,0,9461252,-96.79306814,32.79127459,,11,Entire home/apt,https://www.airbnb.com/rooms/1006410050,1,Dallas
19440550,9.4,House,1,★40% Monthly Discount★ 2BR PRIVATE REFUGE,2,4,84.7398,https://a0.muscache.com/im/pictures/c242a834-0476-4ea5-adc9-722048034553.jpg?aki_policy=x_large,120,,-96.757,32.835,,184,Entire home/apt,https://www.airbnb.com/rooms/19440550,1,Dallas
42625377,9.3,House,2,Renovated Home by UT Medical & Dallas Proper,4,10,234.636,https://a0.muscache.com/im/pictures/55c42da9-a70c-4378-967e-ff72b9dab7e3.jpg?aki_policy=x_large,3,,-96.85257,32.81556,,67,Entire home/apt,https://www.airbnb.com/rooms/42625377,1,Dallas
33008698,9.8,House,1,Retreat by the Lake w/mthly disc. near DT & SMU,1,2,41.428,https://a0.muscache.com/im/pictures/d5019629-ff65-4980-94ab-c16798ffc790.jpg?aki_policy=x_large,10,,-96.69879,32.85549,,169,Private room,https://www.airbnb.com/rooms/33008698,1,Dallas
4671587,9.7,Townhouse,3.5,Beautiful 3 Story Townhome - Downtown Dallas,3,6,341.766,https://a0.muscache.com/im/pictures/e18515b2-44b3-4953-83cc-058a547368a2.jpg?aki_policy=x_large,162,,-96.79131,32.78035,,365,Entire home/apt,https://www.airbnb.com/rooms/4671587,1,Dallas
30960960,9.2,Apartment,1,Modern retreat right downtown w/ shared pool & private washer/dryer,1,4,170.669,https://a0.muscache.com/im/pictures/c9e02a3d-c380-4354-a133-cb9add0c6791.jpg?aki_policy=x_large,41,,-96.80512,32.79183,1513832vb,255,Entire home/apt,https://www.airbnb.com/rooms/30960960,1,Dallas
1008737485,0,Apartment,3,Unique & Spacious 3 Bedroom 3 Bath Flat - Oaklawn!,3,6,201.444,https://odis.homeaway.com/odis/listing/6a21a6d4-d338-4f30-a5bb-b437171a96e1.c10.jpg,0,2000718vb,-96.80422875,32.81271668,,9,Entire home/apt,https://www.airbnb.com/rooms/1008737485,1,Dallas
34319694,8.8,Apartment,2,Spacious Downtown 2br (free parking ),2,8,95.5109,https://a0.muscache.com/im/pictures/bd1add0c-dd12-4ca4-8565-b92e7e472c85.jpg?aki_policy=x_large,53,,-96.78723,32.78176,,350,Entire home/apt,https://www.airbnb.com/rooms/34319694,1,Dallas
1004240536,0,Hotel,1,1 bedroom accommodation in Dallas,0,2,76.1429,https://odis.homeaway.com/odis/listing/9823eb00-4ce3-4e24-87e5-2da00cb6d195.c10.jpg,0,1957109vb,-96.769953,32.913541,,24,Entire home/apt,https://www.airbnb.com/rooms/1004240536,0,Dallas
